Loading handle mappings...
  CMOTamilnadu: 9504 IDs
  mkstalin: 4663 IDs
  TRBRajaa: 20441 IDs

Processing batches 5 to 692 (688 batches)

  [Saved progress: 469 tweets]

Batch 356 (50 tweets)... 47 fetched, 34 404s, 0 errors

Batch 357 (50 tweets)... 48 fetched, 36 404s, 0 errors

Batch 358 (50 tweets)... 49 fetched, 37 404s, 0 errors

Batch 359 (50 tweets)... 49 fetched, 38 404s, 0 errors

Batch 360 (50 tweets)... 49 fetched, 39 404s, 0 errors

Batch 361 (50 tweets)... 50 fetched, 39 404s, 0 errors

Batch 362 (50 tweets)... 47 fetched, 42 404s, 0 errors

Batch 363 (50 tweets)... 49 fetched, 43 404s, 0 errors

Batch 364 (50 tweets)... 46 fetched, 47 404s, 0 errors

Batch 365 (50 tweets)... 48 fetched, 49 404s, 0 errors
  [Saved progress: 951 tweets]

Batch 366 (50 tweets)... 49 fetched, 50 404s, 0 errors

Batch 367 (50 tweets)... 49 fetched, 51 404s, 0 errors

Batch 368 (50 tweets)... 48 fetched, 53 404s, 0 errors

Batch 369 (50 tweets)... 46 fetched, 57 404s, 0 errors

Batch 370 (50 tweets)... 46 fetched, 61 404s, 0 errors

Batch 371 (50 tweets)... 48 fetched, 63 404s, 0 errors

Batch 372 (50 tweets)... 50 fetched, 63 404s, 0 errors

Batch 373 (50 tweets)... 47 fetched, 66 404s, 0 errors

Batch 374 (50 tweets)... 47 fetched, 69 404s, 0 errors

Batch 375 (50 tweets)... 47 fetched, 72 404s, 0 errors
  [Saved progress: 1428 tweets]

Batch 376 (50 tweets)... 49 fetched, 73 404s, 0 errors

Batch 377 (50 tweets)... 47 fetched, 76 404s, 0 errors

Batch 378 (50 tweets)... 50 fetched, 76 404s, 0 errors

Batch 379 (50 tweets)... 50 fetched, 76 404s, 0 errors

Batch 380 (50 tweets)... 45 fetched, 81 404s, 0 errors

Batch 381 (50 tweets)... 47 fetched, 84 404s, 0 errors

Batch 382 (50 tweets)... 49 fetched, 85 404s, 0 errors

Batch 383 (50 tweets)... 47 fetched, 88 404s, 0 errors

Batch 384 (50 tweets)... 48 fetched, 90 404s, 0 errors

Batch 385 (50 tweets)... 46 fetched, 94 404s, 0 errors
  [Saved progress: 1906 tweets]

Batch 386 (50 tweets)... 49 fetched, 95 404s, 0 errors

Batch 387 (50 tweets)... 47 fetched, 98 404s, 0 errors

Batch 388 (50 tweets)... 47 fetched, 101 404s, 0 errors

Batch 389 (50 tweets)... 46 fetched, 105 404s, 0 errors

Batch 390 (50 tweets)... 48 fetched, 107 404s, 0 errors

Batch 391 (50 tweets)... 49 fetched, 108 404s, 0 errors

Batch 392 (50 tweets)... 50 fetched, 108 404s, 0 errors

Batch 393 (50 tweets)... 47 fetched, 111 404s, 0 errors

Batch 394 (50 tweets)... 48 fetched, 113 404s, 0 errors

Batch 395 (50 tweets)... 48 fetched, 115 404s, 0 errors
  [Saved progress: 2385 tweets]

Batch 396 (50 tweets)... 47 fetched, 118 404s, 0 errors

Batch 397 (50 tweets)... 50 fetched, 118 404s, 0 errors

Batch 398 (50 tweets)... 48 fetched, 120 404s, 0 errors

Batch 399 (50 tweets)... 47 fetched, 123 404s, 0 errors

Batch 400 (50 tweets)... 49 fetched, 124 404s, 0 errors

Batch 401 (50 tweets)... 49 fetched, 125 404s, 0 errors

Batch 402 (50 tweets)... 50 fetched, 125 404s, 0 errors

Batch 403 (50 tweets)... 49 fetched, 126 404s, 0 errors

Batch 404 (50 tweets)... 49 fetched, 127 404s, 0 errors

Batch 405 (50 tweets)... 46 fetched, 131 404s, 0 errors
  [Saved progress: 2869 tweets]

Batch 406 (50 tweets)... 48 fetched, 133 404s, 0 errors

Batch 407 (50 tweets)... 48 fetched, 135 404s, 0 errors

Batch 408 (50 tweets)... 49 fetched, 136 404s, 0 errors

Batch 409 (50 tweets)... 48 fetched, 138 404s, 0 errors

Batch 410 (50 tweets)... 47 fetched, 141 404s, 0 errors

Batch 411 (50 tweets)... 49 fetched, 142 404s, 0 errors

Batch 412 (50 tweets)... 47 fetched, 145 404s, 0 errors

Batch 413 (50 tweets)... 47 fetched, 148 404s, 0 errors

Batch 414 (50 tweets)... 48 fetched, 150 404s, 0 errors

Batch 415 (50 tweets)... 49 fetched, 151 404s, 0 errors
  [Saved progress: 3349 tweets]

Batch 416 (50 tweets)... 48 fetched, 153 404s, 0 errors

Batch 417 (50 tweets)... 48 fetched, 155 404s, 0 errors

Batch 418 (50 tweets)... 46 fetched, 159 404s, 0 errors

Batch 419 (50 tweets)... 49 fetched, 160 404s, 0 errors

Batch 420 (50 tweets)... 49 fetched, 161 404s, 0 errors

Batch 421 (50 tweets)... 48 fetched, 163 404s, 0 errors

Batch 422 (50 tweets)... 46 fetched, 167 404s, 0 errors

Batch 423 (50 tweets)... 47 fetched, 170 404s, 0 errors

Batch 424 (50 tweets)... 48 fetched, 172 404s, 0 errors

Batch 425 (50 tweets)... 48 fetched, 174 404s, 0 errors
  [Saved progress: 3826 tweets]

Batch 426 (50 tweets)... 50 fetched, 174 404s, 0 errors

Batch 427 (50 tweets)... 48 fetched, 176 404s, 0 errors

Batch 428 (50 tweets)... 48 fetched, 178 404s, 0 errors

Batch 429 (50 tweets)... 49 fetched, 179 404s, 0 errors

Batch 430 (50 tweets)... 43 fetched, 186 404s, 0 errors

Batch 431 (50 tweets)... 49 fetched, 187 404s, 0 errors

Batch 432 (50 tweets)... 47 fetched, 190 404s, 0 errors

Batch 433 (50 tweets)... 43 fetched, 197 404s, 0 errors

Batch 434 (50 tweets)... 45 fetched, 202 404s, 0 errors

Batch 435 (50 tweets)... 49 fetched, 203 404s, 0 errors
  [Saved progress: 4297 tweets]

Batch 436 (50 tweets)... 46 fetched, 207 404s, 0 errors

Batch 437 (50 tweets)... 49 fetched, 208 404s, 0 errors

Batch 438 (50 tweets)... 47 fetched, 211 404s, 0 errors

Batch 439 (50 tweets)... 48 fetched, 213 404s, 0 errors

Batch 440 (50 tweets)... 49 fetched, 214 404s, 0 errors

Batch 441 (50 tweets)... 46 fetched, 218 404s, 0 errors

Batch 442 (50 tweets)... 43 fetched, 225 404s, 0 errors

Batch 443 (50 tweets)... 44 fetched, 231 404s, 0 errors

Batch 444 (50 tweets)... 48 fetched, 233 404s, 0 errors

Batch 445 (50 tweets)... 49 fetched, 234 404s, 0 errors
  [Saved progress: 4766 tweets]

Batch 446 (50 tweets)... 48 fetched, 236 404s, 0 errors

Batch 447 (50 tweets)... 50 fetched, 236 404s, 0 errors

Batch 448 (50 tweets)... 44 fetched, 242 404s, 0 errors

Batch 449 (50 tweets)... 49 fetched, 243 404s, 0 errors

Batch 450 (50 tweets)... 50 fetched, 243 404s, 0 errors

Batch 451 (50 tweets)... 48 fetched, 245 404s, 0 errors

Batch 452 (50 tweets)... 48 fetched, 247 404s, 0 errors

Batch 453 (50 tweets)... 48 fetched, 249 404s, 0 errors

Batch 454 (50 tweets)... 44 fetched, 255 404s, 0 errors

Batch 455 (50 tweets)... 46 fetched, 259 404s, 0 errors
  [Saved progress: 5241 tweets]

Batch 456 (50 tweets)... 49 fetched, 260 404s, 0 errors

Batch 457 (50 tweets)... 48 fetched, 262 404s, 0 errors

Batch 458 (50 tweets)... 50 fetched, 262 404s, 0 errors

Batch 459 (50 tweets)... 49 fetched, 263 404s, 0 errors

Batch 460 (50 tweets)... 47 fetched, 266 404s, 0 errors

Batch 461 (50 tweets)... 49 fetched, 267 404s, 0 errors

Batch 462 (50 tweets)... 47 fetched, 270 404s, 0 errors

Batch 463 (50 tweets)... 49 fetched, 271 404s, 0 errors

Batch 464 (50 tweets)... 48 fetched, 273 404s, 0 errors

Batch 465 (50 tweets)... 48 fetched, 275 404s, 0 errors
  [Saved progress: 5725 tweets]

Batch 466 (50 tweets)... 45 fetched, 280 404s, 0 errors

Batch 467 (50 tweets)... 45 fetched, 285 404s, 0 errors

Batch 468 (50 tweets)... 42 fetched, 293 404s, 0 errors

Batch 469 (50 tweets)... 46 fetched, 297 404s, 0 errors

Batch 470 (50 tweets)... 45 fetched, 302 404s, 0 errors

Batch 471 (50 tweets)... 46 fetched, 306 404s, 0 errors

Batch 472 (50 tweets)... 43 fetched, 313 404s, 0 errors

Batch 473 (50 tweets)... 48 fetched, 315 404s, 0 errors

Batch 474 (50 tweets)... 49 fetched, 316 404s, 0 errors

Batch 475 (50 tweets)... 45 fetched, 321 404s, 0 errors
  [Saved progress: 6179 tweets]

Batch 476 (50 tweets)... 46 fetched, 325 404s, 0 errors

Batch 477 (50 tweets)... 47 fetched, 328 404s, 0 errors

Batch 478 (50 tweets)... 47 fetched, 331 404s, 0 errors

Batch 479 (50 tweets)... 43 fetched, 338 404s, 0 errors

Batch 480 (50 tweets)... 49 fetched, 339 404s, 0 errors

Batch 481 (50 tweets)... 49 fetched, 340 404s, 0 errors

Batch 482 (50 tweets)... 48 fetched, 342 404s, 0 errors

Batch 483 (50 tweets)... 38 fetched, 354 404s, 0 errors

Batch 484 (50 tweets)... 46 fetched, 358 404s, 0 errors

Batch 485 (50 tweets)... 46 fetched, 362 404s, 0 errors
  [Saved progress: 6638 tweets]

Batch 486 (50 tweets)... 47 fetched, 365 404s, 0 errors

Batch 487 (50 tweets)... 46 fetched, 369 404s, 0 errors

Batch 488 (50 tweets)... 49 fetched, 370 404s, 0 errors

Batch 489 (50 tweets)... 50 fetched, 370 404s, 0 errors

Batch 490 (50 tweets)... 49 fetched, 371 404s, 0 errors

Batch 491 (50 tweets)... 47 fetched, 374 404s, 0 errors

Batch 492 (50 tweets)... 48 fetched, 376 404s, 0 errors

Batch 493 (50 tweets)... 44 fetched, 382 404s, 0 errors

Batch 494 (50 tweets)... 50 fetched, 382 404s, 0 errors

Batch 495 (50 tweets)... 46 fetched, 386 404s, 0 errors
  [Saved progress: 7114 tweets]

Batch 496 (50 tweets)... 48 fetched, 388 404s, 0 errors

Batch 497 (50 tweets)... 45 fetched, 393 404s, 0 errors

Batch 498 (50 tweets)... 44 fetched, 399 404s, 0 errors

Batch 499 (50 tweets)... 45 fetched, 404 404s, 0 errors

Batch 500 (50 tweets)... 47 fetched, 407 404s, 0 errors

Batch 501 (50 tweets)... 44 fetched, 413 404s, 0 errors

Batch 502 (50 tweets)... 45 fetched, 418 404s, 0 errors

Batch 503 (50 tweets)... 45 fetched, 423 404s, 0 errors

Batch 504 (50 tweets)... 47 fetched, 426 404s, 0 errors

Batch 505 (50 tweets)... 48 fetched, 428 404s, 0 errors
  [Saved progress: 7572 tweets]

Batch 506 (50 tweets)... 49 fetched, 429 404s, 0 errors

Batch 507 (50 tweets)... 45 fetched, 434 404s, 0 errors

Batch 508 (50 tweets)... 44 fetched, 440 404s, 0 errors

Batch 509 (50 tweets)... 45 fetched, 445 404s, 0 errors

Batch 510 (50 tweets)... 45 fetched, 450 404s, 0 errors

Batch 511 (50 tweets)... 44 fetched, 456 404s, 0 errors

Batch 512 (50 tweets)... 46 fetched, 460 404s, 0 errors

Batch 513 (50 tweets)... 46 fetched, 464 404s, 0 errors

Batch 514 (50 tweets)... 45 fetched, 469 404s, 0 errors

Batch 515 (50 tweets)... 48 fetched, 471 404s, 0 errors
  [Saved progress: 8029 tweets]

Batch 516 (50 tweets)... 45 fetched, 476 404s, 0 errors

Batch 517 (50 tweets)... 46 fetched, 480 404s, 0 errors

Batch 518 (50 tweets)... 47 fetched, 483 404s, 0 errors

Batch 519 (50 tweets)... 48 fetched, 485 404s, 0 errors

Batch 520 (50 tweets)... 48 fetched, 487 404s, 0 errors

Batch 521 (50 tweets)... 50 fetched, 487 404s, 0 errors

Batch 522 (50 tweets)... 48 fetched, 489 404s, 0 errors

Batch 523 (50 tweets)... 45 fetched, 494 404s, 0 errors

Batch 524 (50 tweets)... 49 fetched, 495 404s, 0 errors

Batch 525 (50 tweets)... 43 fetched, 502 404s, 0 errors
  [Saved progress: 8498 tweets]

Batch 526 (50 tweets)... 48 fetched, 504 404s, 0 errors

Batch 527 (50 tweets)... 49 fetched, 505 404s, 0 errors

Batch 528 (50 tweets)... 47 fetched, 508 404s, 0 errors

Batch 529 (50 tweets)... 48 fetched, 510 404s, 0 errors

Batch 530 (50 tweets)... 48 fetched, 512 404s, 0 errors

Batch 531 (50 tweets)... 47 fetched, 515 404s, 0 errors

Batch 532 (50 tweets)... 46 fetched, 519 404s, 0 errors

Batch 533 (50 tweets)... 49 fetched, 520 404s, 0 errors

Batch 534 (50 tweets)... 48 fetched, 522 404s, 0 errors

Batch 535 (50 tweets)... 48 fetched, 524 404s, 0 errors
  [Saved progress: 8976 tweets]

Batch 536 (50 tweets)... 46 fetched, 528 404s, 0 errors

Batch 537 (50 tweets)... 46 fetched, 532 404s, 0 errors

Batch 538 (50 tweets)... 45 fetched, 537 404s, 0 errors

Batch 539 (50 tweets)... 49 fetched, 538 404s, 0 errors

Batch 540 (50 tweets)... 47 fetched, 541 404s, 0 errors

Batch 541 (50 tweets)... 48 fetched, 543 404s, 0 errors

Batch 542 (50 tweets)... 45 fetched, 548 404s, 0 errors

Batch 543 (50 tweets)... 48 fetched, 550 404s, 0 errors

Batch 544 (50 tweets)... 48 fetched, 552 404s, 0 errors

Batch 545 (50 tweets)... 48 fetched, 554 404s, 0 errors
  [Saved progress: 9446 tweets]

Batch 546 (50 tweets)... 48 fetched, 556 404s, 0 errors

Batch 547 (50 tweets)... 46 fetched, 560 404s, 0 errors

Batch 548 (50 tweets)... 46 fetched, 564 404s, 0 errors

Batch 549 (50 tweets)... 49 fetched, 565 404s, 0 errors

Batch 550 (50 tweets)... 47 fetched, 568 404s, 0 errors

Batch 551 (50 tweets)... 47 fetched, 571 404s, 0 errors

Batch 552 (50 tweets)... 50 fetched, 571 404s, 0 errors

Batch 553 (50 tweets)... 49 fetched, 572 404s, 0 errors

Batch 554 (50 tweets)... 48 fetched, 574 404s, 0 errors

Batch 555 (50 tweets)... 48 fetched, 576 404s, 0 errors
  [Saved progress: 9924 tweets]

Batch 556 (50 tweets)... 46 fetched, 580 404s, 0 errors

Batch 557 (50 tweets)... 47 fetched, 583 404s, 0 errors

Batch 558 (50 tweets)... 49 fetched, 584 404s, 0 errors

Batch 559 (50 tweets)... 47 fetched, 587 404s, 0 errors

Batch 560 (50 tweets)... 48 fetched, 589 404s, 0 errors

Batch 561 (50 tweets)... 46 fetched, 593 404s, 0 errors

Batch 562 (50 tweets)... 48 fetched, 595 404s, 0 errors

Batch 563 (50 tweets)... 49 fetched, 596 404s, 0 errors

Batch 564 (50 tweets)... 50 fetched, 596 404s, 0 errors

Batch 565 (50 tweets)... 46 fetched, 600 404s, 0 errors
  [Saved progress: 10400 tweets]

Batch 566 (50 tweets)... 46 fetched, 604 404s, 0 errors

Batch 567 (50 tweets)... 46 fetched, 608 404s, 0 errors

Batch 568 (50 tweets)... 46 fetched, 612 404s, 0 errors

Batch 569 (50 tweets)... 45 fetched, 617 404s, 0 errors

Batch 570 (50 tweets)... 45 fetched, 622 404s, 0 errors

Batch 571 (50 tweets)... 45 fetched, 627 404s, 0 errors

Batch 572 (50 tweets)... 48 fetched, 629 404s, 0 errors

Batch 573 (50 tweets)... 47 fetched, 632 404s, 0 errors

Batch 574 (50 tweets)... 48 fetched, 634 404s, 0 errors

Batch 575 (50 tweets)... 49 fetched, 635 404s, 0 errors
  [Saved progress: 10865 tweets]

Batch 576 (50 tweets)... 44 fetched, 641 404s, 0 errors

Batch 577 (50 tweets)... 47 fetched, 644 404s, 0 errors

Batch 578 (50 tweets)... 45 fetched, 649 404s, 0 errors

Batch 579 (50 tweets)... 45 fetched, 654 404s, 0 errors

Batch 580 (50 tweets)... 49 fetched, 655 404s, 0 errors

Batch 581 (50 tweets)... 47 fetched, 658 404s, 0 errors

Batch 582 (50 tweets)... 43 fetched, 665 404s, 0 errors

Batch 583 (50 tweets)... 50 fetched, 665 404s, 0 errors

Batch 584 (50 tweets)... 48 fetched, 667 404s, 0 errors

Batch 585 (50 tweets)... 46 fetched, 671 404s, 0 errors
  [Saved progress: 11329 tweets]

Batch 586 (50 tweets)... 47 fetched, 674 404s, 0 errors

Batch 587 (50 tweets)... 48 fetched, 676 404s, 0 errors

Batch 588 (50 tweets)... 46 fetched, 680 404s, 0 errors

Batch 589 (50 tweets)... 49 fetched, 681 404s, 0 errors

Batch 590 (50 tweets)... 45 fetched, 686 404s, 0 errors

Batch 591 (50 tweets)... 47 fetched, 689 404s, 0 errors

Batch 592 (50 tweets)... 47 fetched, 692 404s, 0 errors

Batch 593 (50 tweets)... 48 fetched, 694 404s, 0 errors

Batch 594 (50 tweets)... 49 fetched, 695 404s, 0 errors

Batch 595 (50 tweets)... 47 fetched, 698 404s, 0 errors
  [Saved progress: 11802 tweets]

Batch 596 (50 tweets)... 47 fetched, 701 404s, 0 errors

Batch 597 (50 tweets)... 49 fetched, 702 404s, 0 errors

Batch 598 (50 tweets)... 47 fetched, 705 404s, 0 errors

Batch 599 (50 tweets)... 40 fetched, 715 404s, 0 errors

Batch 600 (50 tweets)... 49 fetched, 716 404s, 0 errors

Batch 601 (50 tweets)... 47 fetched, 719 404s, 0 errors

Batch 602 (50 tweets)... 47 fetched, 722 404s, 0 errors

Batch 603 (50 tweets)... 50 fetched, 722 404s, 0 errors

Batch 604 (50 tweets)... 47 fetched, 725 404s, 0 errors

Batch 605 (50 tweets)... 46 fetched, 729 404s, 0 errors
  [Saved progress: 12271 tweets]

Batch 606 (50 tweets)... 49 fetched, 730 404s, 0 errors

Batch 607 (50 tweets)... 47 fetched, 733 404s, 0 errors

Batch 608 (50 tweets)... 49 fetched, 734 404s, 0 errors

Batch 609 (50 tweets)... 49 fetched, 735 404s, 0 errors

Batch 610 (50 tweets)... 46 fetched, 739 404s, 0 errors

Batch 611 (50 tweets)... 46 fetched, 743 404s, 0 errors

Batch 612 (50 tweets)... 49 fetched, 744 404s, 0 errors

Batch 613 (50 tweets)... 45 fetched, 749 404s, 0 errors

Batch 614 (50 tweets)... 45 fetched, 754 404s, 0 errors

Batch 615 (50 tweets)... 48 fetched, 756 404s, 0 errors
  [Saved progress: 12744 tweets]

Batch 616 (50 tweets)... 46 fetched, 760 404s, 0 errors

Batch 617 (50 tweets)... 44 fetched, 766 404s, 0 errors

Batch 618 (50 tweets)... 46 fetched, 769 404s, 1 errors

Batch 619 (50 tweets)... 44 fetched, 775 404s, 1 errors

Batch 620 (50 tweets)... 50 fetched, 775 404s, 1 errors

Batch 621 (50 tweets)... 46 fetched, 779 404s, 1 errors

Batch 622 (50 tweets)... 42 fetched, 787 404s, 1 errors

Batch 623 (50 tweets)... 48 fetched, 789 404s, 1 errors

Batch 624 (50 tweets)... 47 fetched, 792 404s, 1 errors

Batch 625 (50 tweets)... 45 fetched, 797 404s, 1 errors
  [Saved progress: 13202 tweets]

Batch 626 (50 tweets)... 46 fetched, 801 404s, 1 errors

Batch 627 (50 tweets)... 46 fetched, 805 404s, 1 errors

Batch 628 (50 tweets)... 47 fetched, 808 404s, 1 errors

Batch 629 (50 tweets)... 48 fetched, 810 404s, 1 errors

Batch 630 (50 tweets)... 44 fetched, 816 404s, 1 errors

Batch 631 (50 tweets)... 46 fetched, 820 404s, 1 errors

Batch 632 (50 tweets)... 43 fetched, 827 404s, 1 errors

Batch 633 (50 tweets)... 49 fetched, 828 404s, 1 errors

Batch 634 (50 tweets)... 47 fetched, 831 404s, 1 errors

Batch 635 (50 tweets)... 48 fetched, 833 404s, 1 errors
  [Saved progress: 13666 tweets]

Batch 636 (50 tweets)... 49 fetched, 834 404s, 1 errors

Batch 637 (50 tweets)... 45 fetched, 839 404s, 1 errors

Batch 638 (50 tweets)... 48 fetched, 841 404s, 1 errors

Batch 639 (50 tweets)... 48 fetched, 843 404s, 1 errors

Batch 640 (50 tweets)... 47 fetched, 846 404s, 1 errors

Batch 641 (50 tweets)... 47 fetched, 849 404s, 1 errors

Batch 642 (50 tweets)... 50 fetched, 849 404s, 1 errors

Batch 643 (50 tweets)... 46 fetched, 853 404s, 1 errors

Batch 644 (50 tweets)... 47 fetched, 856 404s, 1 errors

Batch 645 (50 tweets)... 48 fetched, 858 404s, 1 errors
  [Saved progress: 14141 tweets]

Batch 646 (50 tweets)... 48 fetched, 860 404s, 1 errors

Batch 647 (50 tweets)... 46 fetched, 864 404s, 1 errors

Batch 648 (50 tweets)... 46 fetched, 868 404s, 1 errors

Batch 649 (50 tweets)... 48 fetched, 870 404s, 1 errors

Batch 650 (50 tweets)... 49 fetched, 871 404s, 1 errors

Batch 651 (50 tweets)... 47 fetched, 874 404s, 1 errors

Batch 652 (50 tweets)... 45 fetched, 879 404s, 1 errors

Batch 653 (50 tweets)... 46 fetched, 883 404s, 1 errors

Batch 654 (50 tweets)... 46 fetched, 887 404s, 1 errors

Batch 655 (50 tweets)... 45 fetched, 892 404s, 1 errors
  [Saved progress: 14607 tweets]

Batch 656 (50 tweets)... 48 fetched, 894 404s, 1 errors

Batch 657 (50 tweets)... 50 fetched, 894 404s, 1 errors

Batch 658 (50 tweets)... 45 fetched, 899 404s, 1 errors

Batch 659 (50 tweets)... 48 fetched, 901 404s, 1 errors

Batch 660 (50 tweets)... 48 fetched, 903 404s, 1 errors

Batch 661 (50 tweets)... 49 fetched, 904 404s, 1 errors

Batch 662 (50 tweets)... 48 fetched, 906 404s, 1 errors

Batch 663 (50 tweets)... 46 fetched, 910 404s, 1 errors

Batch 664 (50 tweets)... 47 fetched, 913 404s, 1 errors

Batch 665 (50 tweets)... 49 fetched, 914 404s, 1 errors
  [Saved progress: 15085 tweets]

Batch 666 (50 tweets)... 45 fetched, 919 404s, 1 errors

Batch 667 (50 tweets)... 47 fetched, 922 404s, 1 errors

Batch 668 (50 tweets)... 49 fetched, 923 404s, 1 errors

Batch 669 (50 tweets)... 44 fetched, 929 404s, 1 errors

Batch 670 (50 tweets)... 48 fetched, 931 404s, 1 errors

Batch 671 (50 tweets)... 46 fetched, 935 404s, 1 errors

Batch 672 (50 tweets)... 46 fetched, 939 404s, 1 errors

Batch 673 (50 tweets)... 46 fetched, 943 404s, 1 errors

Batch 674 (50 tweets)... 49 fetched, 944 404s, 1 errors

Batch 675 (50 tweets)... 46 fetched, 948 404s, 1 errors
  [Saved progress: 15551 tweets]

Batch 676 (50 tweets)... 44 fetched, 954 404s, 1 errors

Batch 677 (50 tweets)... 49 fetched, 955 404s, 1 errors

Batch 678 (50 tweets)... 47 fetched, 958 404s, 1 errors

Batch 679 (50 tweets)... 43 fetched, 965 404s, 1 errors

Batch 680 (50 tweets)... 45 fetched, 970 404s, 1 errors

Batch 681 (50 tweets)... 48 fetched, 972 404s, 1 errors

Batch 682 (50 tweets)... 48 fetched, 974 404s, 1 errors

Batch 683 (50 tweets)... 48 fetched, 976 404s, 1 errors

Batch 684 (50 tweets)... 45 fetched, 981 404s, 1 errors

Batch 685 (50 tweets)... 47 fetched, 984 404s, 1 errors
  [Saved progress: 16015 tweets]

Batch 686 (50 tweets)... 48 fetched, 986 404s, 1 errors

Batch 687 (50 tweets)... 48 fetched, 988 404s, 1 errors

Batch 688 (50 tweets)... 48 fetched, 990 404s, 1 errors

Batch 689 (50 tweets)... 48 fetched, 992 404s, 1 errors

Batch 690 (50 tweets)... 48 fetched, 994 404s, 1 errors

Batch 691 (50 tweets)... 48 fetched, 996 404s, 1 errors

Batch 692 (8 tweets)... 8 fetched, 996 404s, 1 errors

=== COMPLETE ===
Fetched: 16311
Not found (404): 996
Errors: 1
Time: 323.6 minutes
Output: data/twitter-extraction/raw/filtered/tweets_full.json
